2025-05-03T11:36:07.708Z;26.10;50.00;2505.07
2025-05-03T11:36:25.965Z;26.20;50.00;25.54
2025-05-03T11:36:44.749Z;26.70;50.00;4.76
2025-05-03T11:37:03.541Z;26.00;50.00;3.03
2025-05-03T11:37:21.458Z;26.00;50.00;13.29
2025-05-03T11:37:39.515Z;26.20;50.00;74.03
2025-05-03T11:37:57.907Z;26.30;50.00;16.56
2025-05-03T11:38:15.780Z;26.90;50.00;757.20
2025-05-03T11:38:33.873Z;26.10;50.00;219.00
2025-05-03T11:39:15.003Z;26.00;50.00;0.00
2025-05-03T11:39:33.786Z;26.10;50.00;3.75
2025-05-03T11:39:51.964Z;26.00;50.00;160.10
2025-05-03T11:40:09.838Z;26.50;50.00;0.00
2025-05-03T11:40:27.746Z;26.50;50.00;36.67
2025-05-03T11:40:45.723Z;26.10;50.00;120.28
2025-05-03T11:41:03.886Z;26.00;50.00;50.61
2025-05-03T11:41:21.544Z;26.30;50.00;21.02
2025-05-03T11:41:39.831Z;26.70;50.00;21.45
2025-05-03T11:41:57.727Z;26.80;50.00;0.00
2025-05-03T11:42:15.718Z;26.90;50.00;0.21
2025-05-03T11:42:34.599Z;26.70;51.00;93.29
2025-05-03T11:42:53.438Z;26.00;51.00;0.00
2025-05-03T11:43:11.724Z;26.50;51.00;1.20
2025-05-03T11:43:29.942Z;26.70;51.00;133.51
2025-05-03T11:43:47.810Z;26.90;51.00;1.86
2025-05-03T11:44:06.122Z;26.10;51.00;18.53
2025-05-03T11:44:24.001Z;26.90;51.00;36.05
2025-05-03T11:44:42.431Z;26.10;51.00;6.52
2025-05-03T11:45:01.420Z;26.30;51.00;3.83
2025-05-03T11:45:19.849Z;26.10;51.00;1.45
2025-05-03T11:45:37.874Z;26.00;51.00;82.11
2025-05-03T11:45:55.895Z;26.60;51.00;14.66
2025-05-03T11:46:13.812Z;26.70;51.00;3.03
2025-05-03T11:46:31.983Z;26.80;51.00;14.75
2025-05-03T11:46:49.772Z;26.60;51.00;8.79
2025-05-03T11:47:07.473Z;26.90;51.00;5.80
2025-05-03T11:47:25.740Z;26.00;51.00;35.36
2025-05-03T11:48:06.996Z;26.40;51.00;59.23
2025-05-03T11:48:25.631Z;26.90;51.00;1557.33
2025-05-03T11:48:43.957Z;26.10;51.00;13.06
2025-05-03T11:49:01.740Z;26.10;51.00;65.78
2025-05-03T11:49:19.446Z;26.90;51.00;53.45
2025-05-03T11:49:37.456Z;26.00;51.00;50.80
2025-05-03T11:49:55.217Z;26.60;51.00;27.82
2025-05-03T11:50:13.166Z;26.70;51.00;58.50
2025-05-03T11:50:31.830Z;26.90;51.00;44.58
2025-05-03T11:50:49.859Z;26.00;51.00;42.43
2025-05-03T11:51:07.745Z;26.70;51.00;13.37
2025-05-03T11:51:25.407Z;26.00;51.00;39.96
2025-05-03T11:51:43.488Z;26.80;51.00;57.00
2025-05-03T11:52:01.829Z;26.90;51.00;3.19
2025-05-03T11:52:19.744Z;26.00;52.00;4.67
2025-05-03T11:52:37.727Z;26.00;52.00;34.94
2025-05-03T11:52:55.746Z;26.80;52.00;3.07
2025-05-03T11:53:14.631Z;26.30;52.00;21.49
2025-05-03T11:53:33.470Z;26.80;52.00;29.81
2025-05-03T11:53:51.501Z;26.30;52.00;25.54
2025-05-03T11:54:09.774Z;26.80;52.00;91.40
2025-05-03T11:54:27.745Z;26.30;52.00;50.40
2025-05-03T11:54:45.786Z;26.90;52.00;5.58
2025-05-03T11:55:03.776Z;26.20;52.00;10.04
2025-05-03T11:55:22.161Z;26.20;52.00;1.74
2025-05-03T11:55:41.001Z;26.40;52.00;52.75
2025-05-03T11:55:59.226Z;26.70;51.00;25.96
2025-05-03T11:56:17.498Z;26.70;51.00;36.31
2025-05-03T11:56:35.825Z;26.70;51.00;5.84
2025-05-03T11:56:53.846Z;26.90;51.00;54.42
2025-05-03T11:57:11.866Z;26.20;51.00;24.43
